Puzzle,Solution,
...176...7......18....8..3..31.4...59...58......3.7.....6.39...4..5..9..38.......,823176594765493218194285637631942875947658321258317469516839742472561983389724156,
.....3........614...8....69.827.....9.7.4..2864.8........2..7.....36...21........,561493287279586143438127569382719654917645328645832971893254716754361892126978435,
5..28.......1...897...........6..9..62.5....7..8..25...5.9....6.....72..4.1......,516289473342175689789364152175643928624598317938712564257931846863457291491826735,
.7..9...2.....1....43.6..5..32.....4....2.7.96..............2...24..591.3......6.,176593842285741396943268157732159684451826739698437521569314278824675913317982465,
...7.2...96.........18..6..8....31.........27..3..4.....73....9..8.....2....2.861,384762915965431278721895643872653194546918327193274586217386459658149732439527861,
..23.4.8.....81...56..2...3.......46........9...64.83..832...51.......9.21...8...,172364985934581627568927413325879146846132579791645832483296751657413298219758364,
...73.42.8.4.............67....8.249..1.9..............9....6.16.312.97....3.....,169738425874256193325914867736581249241693758958472316592847631683125974417369582,
...21759.....38.6......67..2...8..3.89.1..2.5..1.2.........1.8.9...6...2..5.....6,463217598572938164189546723257489631896173245341625879624351987918764352735892416,
.341.9.........4..79.56.8.33.........49.....5.5.3.8...56........134.5....8.....5.,834129576625837419791564823378952641249716385156348792567281934913475268482693157,
.71...8....96.83..2.3..961.8....32.....27........8.15.9.2..1.3....9...6..........,671324895549618327283759614854193276196275483327486159962541738418937562735862941,
2..7....13..4...29.9...1.3...5..2.4..4.8...9.9....5.1.....8....15..94........7.5.,264739581371458629598261437815972346746813295932645718429586173157394862683127954,
9...1..5.6..75.3.........8..9538...1...4.....14..97..3.8..7.465......718.........,938614257612758394457239186795382641823461579146597823289173465364925718571846932,
7.........8...9..3..1.......6...43.7.4.7.8......3....843.2...892..4.7..6.9....4.1,753182964684579213921643875862914357345768192179325648436251789218497536597836421,
..1.2.6...62.75...7.8.91.........7.8......16.179..6.5..849..5........84..2.......,591428673462375981738691425246519738853742169179836254384967512917253846625184397,
8......24.....8.3.......5..65..8....3....6.7...2.598.626.......5....7.4..9...27.3,876935124125478639934261587651784392389126475742359816267843951513697248498512763,
.87..39..9..2.6..1.....4.....3......6.8....7...........9...83.4..2.471.934..917..,287153946954276831136984527423715698618439275579862413791528364862347159345691782,
.......9..7......4...37......3.4..5192...5.877..9..3....5.2.4..1..8....9.8.5.....,538412796279658134416379825863247951924135687751986342395721468142863579687594213,
3..8......193.6..7..........2..6.97.....478..9....8..68.3....9..6.....4...7..436.,356871429419326587782495613528163974631947852974258136843612795165739248297584361,
..31......7....2........8.....3.29.848...75......9...1.518...7..2.4....97....1...,843125697175986234962734815517342968489617523236598741351869472628473159794251386,
...795..29.7..8.6......3..1.8....1....6..13....39..........7.387..1..9...3....6..,361795842927418563854623791485362179296571384173984256619257438748136925532849617,
..49..26........131..5........2..9..23.89....4.53.1.....6....21..1.6.3.5......84.,574913268982647513163528479618254937237896154495371682356489721841762395729135846,
..82.3.....4...........9..2..79..4...62...7........6...7.....5...9.35.8..8..6794.,198273564524681379736549812357916428862354791941728635473892156619435287285167943,
9.7....64......815........78....9....5.81..2626....7.....5...........1..68...2.5.,917258364426793815538461297871629543354817926269345781192534678745986132683172459,
..36...4.....78.9........678..4...7.9...6..5..4.9....6.3..2......7.9...8.2.7.....,793615842614278593285349167856432971972861354341957286438526719567193428129784635,
.9.....3....7...6.26...3.....9..26..4..5..7....243....6.784......56..8..8....7...,798265431153784962264913578389172654416598723572436189627849315935621847841357296,
...7..26.27...98....846...39......7.6.2....8...41..........693..9.........1......,349781265276359841158462793985634172612975384734128659427516938893247516561893427,
..81..3.4..5.38.9....42..5...39..1...8...7....1.......359........7...5.3..17....8,298175364475638291136429857763984125982517436514362789359841672847296513621753948,
.62......5..2.1.7.39......62......5..895....17.53.28...2..7....9...1......68.....,162739548548261973397458216234186759689547321715392864821974635973615482456823197,
..86..51.1.28..4...4....3.8....2.1.4..631.......7.5......157.......8......14.3...,378642519152839476649571328537928164986314257214765893863157942495286731721493685,
..496..3.......4..13.4...7........198.....3.7.5..3.....965.....3.....54.78..4.6.1,574968132962317485138452976643875219819624357257139864496581723321796548785243691,
...29.........5....6..78...7.....2.63......15..192.....5.8.93.2....3....9..7.216.,437291658819645723265378491798513246326487915541926837154869372672134589983752164,
..12...8.28.47.6...7...6..4.....3....3..6.491...9..3.6...64.8.........47.1......9,641239785289475613573186924496713258735862491128954376957641832362598147814327569,
........39.3..7...6...8..948.....2.6.............314.8.2.3.91....7.243...9.8.....,518942673943657821672183594834795216251468937769231458426379185187524369395816742,
...31..2.3.9..2.......5...8....857...2.74......12...3..18........7.3..4.2.4.....1,756318429389462157142957368463185792925743816871296534518624973697831245234579681,
1.....7...39..7.5....9.3.2............5..8..7..7.......91.3....2...8...5.5621.89.,162845739439127658578963421914372586625498317387651942891536274243789165756214893,
7.85.24...3....1....2..1.9.9...5..........3..3....7...8........5..4.32....4.1.95.,718592436639784125452631897947358612185269374326147589863925741591473268274816953,
.86...15..2.7...4.5.......3..1.2...8...6.....4.8.......1...75..73..41..2....63...,386492157129735846547816293951324768273658914468179325614287539735941682892563471,
8..4.....1.2.6.5..5.7.8..42.......1....5.9..4......265..1..7.89........1..9..87..,896452137142763598537981642475826913263519874918374265651237489784695321329148756,
.79......81.756.2....8........3.2....9.178..52...9..1...2......938.......5..6...7,379421658814756329526839174185342796693178245247695813762984531938517462451263987,
.7...4...3......8...8..6..42.3....98.1.4..6.........2.43.9.7....9.6.1..76..8.....,175284936364579281928316754243765198519428673786193425431957862892631547657842319,
..4...6..........5.1...49.29.14.8....4...2.5..62.........6.94..7.......9...2..8..,594723681278196345613584972951478263347962158862315794185639427726841539439257816,
.........24.7.9...8.7.....5.1.428..7482..................95.3.8.....2...3....741.,691285743245739186837614295913428657482576931576193824724951368168342579359867412,
.3.....72........5.2..5.......283....9.7....35...4.......31..5.48..7..3......81.4,835491672714632985629857341146283597298765413573149826962314758481576239357928164,
7.135.2..5247..6........1..27.....3.4.9........6.1....1.............4.7..376.2...,761358249524791683893246157275469831419823765386517492148975326652134978937682514,
........6.8....754.2..57...198.2....7.5.1.......9..4...71.9.2....6..8...9......8.,517489326389162754624357891198624537745813962263975418871596243456238179932741685,
7....2..9.....3...23.678....6..9.2.79...4......8......3.....8...27...39..4.....5.,781452639654913728239678415463195287912847563578326941395261874127584396846739152,
.....97......6..58..7....6..14.....7.93.5.18485.......5.9..18.........9..4......3,365829741921467358487513269614938527793256184852174936539641872176382495248795613,
..7..94....4..1....21..5.7.......74.4........8.....6.51..7..85..5..8....76..2.9..,537269481684371592921845376215638749476952138893417625142796853359184267768523914,
..2....54....1.....9.7.....5.....941289.5.7..17.........5.2.819......3..9.8......,762983154853412697491765238536278941289154763174396582345627819617849325928531476,
...9..1...............6.4.7.7..5.6..3.9.2...54.....2.......9...6..47..23.4.1..7..,726943158894517362513268497172854639369721845458396271237689514681475923945132786,
....73.....3...81.......5.9.6...2..12..961.........9....91.87...31.29..8....3....,198573246543296817726814539967352481284961375315487962659148723431729658872635194,
.5719........3...6...6.5......7631.....58...9.1........3.....7..95...6.1..69...28,657192483942837516381645792829763154764581239513429867438216975295378641176954328,
.91...8...28..1.3.....6.....5..8234.8......9..34..5.......2...9.6.5...2.51...4...,691237854728451936345869172159682347876143295234975681483726519967518423512394768,
43..25..8.1.4.........8...217....35.....7......5.9.2.7..4...7..5........9....21..,436725918812439576759681432178264359293578641645193287324816795561947823987352164,
......47..53........851.....1...8.4.2.5..71..6...2...3.....53.746.........2...8..,126983475953274618748516239319658742285347196674129583891465327467832951532791864,
.5.......3.8...2.99......4...5..1....1.6.5..8....9.....415.8...2.3..9......4..31.,154923876378146259926857143695381724412675938837294561741538692263719485589462317,
.....13.......36..5..7......26.........94...17..3.629..7.1....9.43......29.......,467591382189423675532768914926817543358942761714356298675134829843279156291685437,
.8.9.....3..7..........25.6...5.3...7.....213....769....9..5.38...2.......7.8..9.,682951374345768129971432586194523867756849213238176945429615738863297451517384692,
423.1...8.........71.4.8...1...84....56...4..8..2.53...8..56.....4.2...32.1...7..,423519678698372541715468239132684957956137482847295316389756124574921863261843795,
....2.461..1....9...9..72..59.3.6.....35...7.2..19....4...5..1...7...6.....6...4.,785923461321465897649817253594376128813542976276198534468759312157234689932681745,
...621.......8.51..9.5....81.......5..9.4...32.38....44...5.9.....2......821.....,548621739327489516691573248164932875859746123273815694416357982735298461982164357,
3.9.....1.718...54.......9.78...1.3..1....8..5.3...............82579.....471.8.25,369574281271869354458312796784621539612953847593487162136245978825796413947138625,
34.27......1..6.7.......9....743.281..3.....642..........62..4.....8.36.........2,348279615291546873576813924967435281813792456425168739739621548152984367684357192,
.1...6..58...3..9...7.2..3.1..2.9...2..5...81.6..8.7..9.87..5.....39.............,312946875845137692697825134184279356279563481563481729928714563456398217731652948,
.9682........1.5...5.3...2..75....63.........83..7.91.........6....3.27.7.......8,496825137327614589158397624975142863612983745834576912283751496569438271741269358,
....94781...3.6..9....7......54....6...8.7.451..6..3.......391...975....6.......3,263594781741386259598172634375419826926837145184625397457263918839751462612948573,
9...12.35..6.....1...7....83..5.7.29..8.93......12..5......578..2.......7..8.....,987612435546389271132754968314567829258493617679128354491235786825976143763841592,
......71..89..7..........28.5...98....6.78....3.52...62..6..139....8.2..5........,325896714189247563764135928452369871916478352837521496278654139691783245543912687,
..23..5.993...8.....1....2....92.4.8.........7.....23..9......4.......7.87..3...1,462371589937258146581469723356927418128543697749186235293715864615894372874632951,
........3.8..9.6..216..7.....7..8.9295..3...7.2......87...8.2.68....3..9.93......,579861423384592671216347985437618592958234167621975348745189236862453719193726854,
.......3....45..273...71.....25.....4.7......1.....754...6....5.1.2...688.....2..,574862139691453827328971546932547681457186392186329754243618975719235468865794213,
.......2.43.............56....1.5.8.6..24.....986.....1.....29...6.....48.2..16.5,761359428435862971289714563324195786617248359598637142153486297976523814842971635,
..8.36.2....7....32.6.48.1.48...2.5.5....7...16......8......4.5.......7...4..1.3.,758136924941725863236948517487692351593817642162354798619273485325489176874561239,
.......38..51....2......6.......3..9....687.....9.2...1.8..6....965..8....2.37..1,924675138635189472817324695461753289259468713783912546178296354396541827542837961,
..58...913..2..68...6..9.....938.......42.8..1..........31....84...9..3..6..4....,745836291391274685826519374259387146637421859184965723973152468412698537568743912,
..495.2......4..5.8.6....4....2....3..3..1.........61...2.6.3..6..523.8....1.8...,714956238329847156856312947165289473943671825278435619582764391691523784437198562,
.23...6.1.6.....8..9.26.5..3...2..959...5...6..2..98...7.........8.1...3...8..7..,723985641465371289891264537384627195917458326652139874276593418548712963139846752,
.5.....43........5......9..7..51..2.....9.4.7.9234.....3..2.....6....5.154.1...96,859261743423789615176453982784516329315892467692347158931625874268974531547138296,
..1.....7...5..9...2....8.....72..6..39...12...29...5.6........17..8.6...95..3...,951368247847512936326497815518724369739856124462931758683149572174285693295673481,
...54.......9.6..1.8..1.....3..8....1...6..9.4.9...5..9......1....65.3..71....8.4,691548237375926481284713965537289146128465793469137528953874612842651379716392854,
1.4.23.8.38..76..42..1..6.34.9.....1.3......2....943...2..871......3.7...........,164523987385976214297148653459362871638751492712894365526487139941635728873219546,
.8.6..........1......34.8.6..9..8..7...79....7.6.53.1..9....6.3..89....5..1.36.4.,385627491964581372172349856549168237813792564726453918497215683638974125251836749,
....4.1.2.....87..1......9351.7..4.93.29...57.......1....57....2...8.........23.5,657349182923158764184267593518726439362914857749835216436571928295483671871692345,
8.1....3..........9.6.4.5.........7....35......46.8...6.7..3.9.38..974.6.1.4...5.,851769234472835961936142587563924178728351649194678325647513892385297416219486753,
..4......2..64..1...3.28..4.7..6.1..36....8...29...7................3.687.1.8.3..,654931287287645913913728654478369125365217849129854736836492571592173468741586392,
.3...24..8.7..9..2.2..3.1...1.3.................4....1..29.13.4..382...9..5...7..,531782496847169532926534187214397865758216943369458271682971354473825619195643728,
.9...184.5..8..3...76.........7.....38..9......4.63.7.4..6...1...81.......5..4...,293571846541826397876349125629718453387495261154263978432687519968152734715934682,
.......26.3...6.........738.6.58...4795.4....48..92.63249.............8.....6...9,854379126137826495926415738362581974795643812481792563249138657673954281518267349,
..8..6..7..2....9.9......8.8..2........7..9.464....2..2.1..73.9.7.....1..9..4...6,318926457762485193954173682839264571125738964647519238281657349476392815593841726,
7......5.4....6.3..12.7......7.1..8..2.743........2....4.........1.5872....23..1.,763481259489526137512379648637915482128743596954862371245197863391658724876234915,
...3..8..4.3.87..6.71..5..47..42..6.6.....7.1........33.....127....5......6....3.,569314872423987516871265394735421968692538741184796253358649127247153689916872435,
.......54.........623.7....5.6.....1.793...46...2.4...3.1...........9.2..6..4..97,987612354415938762623475918546897231279351846138264579391726485754189623862543197,
...3........58916...26.1.3...6.73....3..9....2.8..............9.....8.1.19....7.5,619327854347589162582641937956873241431296578278154693864715329725938416193462785,
..25..9.......1..4.1596...2.3.....5..5.......9.4..72..............2..73.4.179....,342578916679321584815964372236489157157632498984157263723815649598246731461793825,
.......3.9.....7..3...8.9.....7.....13....89..59.3...17.1.4.3...8.9...6....6154..,872159634945362718316487925628791543137524896459836271761248359584973162293615487,
....25...7.1..9..5..3.7.......713..4...296.7..........5..9.26..4.75..9....2.6...3,894325761721689345653174829286713594345296178179458236538942617467531982912867453,
9.3.........967...58.......3.7.......9..15......62....2..1.9.5...8....19....5...8,973548162421967385586231974367894521892715643145623897234189756658372419719456238,
....2.9.4.6..48...4..15..2.2.5....1...9....6.....3.......51..321.....4.......98..,571623984362948175498157326235496718749281563816735249987514632153862497624379851,
.8..3..2.......5....72.1..3..6..5....3.6.....7.4.8.6..412357.6.....4......31.....,689534127321798546547261983296415378138672495754983612412357869975846231863129754,
...2.5...3.....8..1.9..7..3.51...2......9....87.....95.9....36.5.26.....73.8.....,687235149345916827129487653951374286264598731873162495498751362512643978736829514,
4..........2..8.74..83...9..9.83..2.....913.......4..6......1..8.7.2.....13...6..,471952863932618574658347291194836725726591348385274916549763182867125439213489657,
5.4..1....98......3...495..43.1........7.3.98.........86...........6..5.1.5.9...4,524671389798532146316849572439186725651723498287954613862415937943267851175398264,
..1....2.73.19......54.7....29...5.1.........57..6..394.........62......3.7...495,841536927736192854295487163629374581183259746574861239458913672962745318317628495,
...49..7..9...8.36..6.5.......8.7.......1...4.......67.54..9.8....6...93.1.5.....,138496275592178436476352918241867359763915824985234167354729681827641593619583742,
.1........6...8..49..25.....5.4..9.......6.3..8..156....8...5.243..2.86....1.....,813764259562398174947251386756432918291876435384915627178643592439527861625189743,
9..6...4..7..8..358.3.59............3.......4.95..7..8...1...7.76.5....3...3..156,952613847176284935843759621614835792387921564295467318538146279761592483429378156,
143.79.2.9..2.1..3..........54......2.14.5.......3...23.2.....9.6.5...1...7...6..,143679825986251743725384196854927361231465978679138452312746589468593217597812634,
.1......2.....9715....273...4...82.9..35..8....8.1...75.......3...9...8..82......,817435692234689715956127348145768239723594861698213457579846123361972584482351976,
......189....4..26......5....91.....56..98..4.4165....7.298..6........974.......1,254367189183549726976812543329174658567298314841653972732981465618435297495726831,
8.34....1....15..2.7..8....2...54...6..2......5...18.........6..1.6..27.4.6......,823496751964715382175382946291854637648273519357961824782139465519648273436527198,
.5.2..43...8...6.2..7.38...693..7....72.93....4..........38.....8..642.........4.,956271438138945672427638951693817524572493186841526397214389765385764219769152843,
....2657...4.5.3..9..38.....4....92..85..............4..95..2.32.....7....8....6.,831426579624759318957381642346815927785294136192673854419567283263148795578932461,
..7.....84....769...24..........2..7...8..316....1....71..69..3...7.18..3.6.4...9,167923458435187692982456731641392587529874316873615924718569243294731865356248179,
.98....3...76..4..265.7.8.............6.9.......26...9..4...7...8.5..32...2..7.4.,498152637137689452265473891921748563576391284843265179354926718789514326612837945,
.....8..32...549...4.19.8..6.4..5..8...8....9.2.9..1.6...........5.......38...56.,519278643286354917743196825694715238351862479827943156162539784475681392938427561,
....72....6.3...1..9.......9...4..7..1.62.....76..938....4.6....8..1.6.........97,138972465562384719794561238925843176813627954476159382357496821289715643641238597,
.....8693469......8.......2.........295.63..8.4..7.56..2.7..3..9.3.2...4.7.......,752418693469235817831697452617854239295163748348972561126749385983526174574381926,
6...3.7.....8......13.9...6......1..3.7...6..14.5........74.....9..85...87....3.1,689134752724856913513297486968472135357918624142563879236741598491385267875629341,
.4.79..5....6.........536........14.9..5.4.3....917...3.51....6...4.5.7.1...6...2,246791853513648927897253614752836149961524738438917265385172496629485371174369582,
.7.2.........93....5476.......3....5..9.71..6...529.....3..521.62..............9.,371254869862193574954768132217386945589471326436529781793645218628917453145832697,
..1.8.9...4.5.7.862..6..4...7.4.1.5.....6.7....4.5..1......2...16......8.........,651384927943527186287619435376491852519268743824753619798132564162945378435876291,
.5.64....6..3..1.81..5...96..4.......12...3.53....5.8....9..843.8.......4.1......,958641237647392158123578496594783612812469375376125984265917843789234561431856729,
..3..4...4......1...2....562...47.65.7.85...156.......1...3..74......6..3.7....2.,653714982489562317712389456231947865974856231568123749196238574825471693347695128,
...4....98....62.11....964...8......2679834...4.2........6.........37...381.4....,756421839894376251132859647518764392267983415943215768475698123629137584381542976,
.2..9...6.15.768...8...2...246..81.9.519..78.....5...4.6...75...7................,723895416915476823684312975246738159351964782897251364469127538578643291132589647,
....4..1..75......1.4..6.8.5..9.4.6.9..........682.7.......1......79....7984.5..1,269548317875139426134276589527914863983657142416823795652381974341792658798465231,
56.47...88...69.5..73.82.........8.5.5....49.92.....76....37.......9..3..8.......,569473218842169357173582964437916825651728493928345176294637581715894632386251749,
....9..361.8......29....7...34..98...7.14.....1....2........4.......8.2...97.3...,547892136168537942293614758634279815872145693915386274326951487751468329489723561,
....4972......5..1.97...5..136...9......6.2.....3.........7...63.5......47...3...,651849723843725691297136584136582947789461235524397168918274356365918472472653819,
....235...351..9..7.9......57......9...71.2...2.5...14.18.95.7........82.........,184923567235176948769854321571462839493718256826539714618295473957341682342687195,
....4.8.1.......4.8...13...4..16...2...7.2...17..3..8....6..2......8751........38,736549821251876943849213765495168372683792154172435689318654297924387516567921438,
9......1..8..........2..9.....52..8......1.3...9.6.4..4.69....851.3....2..8...1.4,932476815685139247741285963163524789274891536859763421426917358517348692398652174,
.2641.5.......7.....13.5.78.......83...7.3......6...4..4........15....6..3....417,726418539358967124491325678264159783189743256573682941647231895915874362832596417,
........8...5..92.3.8...65..2..9..7...6......5..4...3.8...3.5.7..2.4......79...6.,295364718641578923378219654423691875716853249589427136864132597952746381137985462,
...8...9...5..76..49...3.5........473..5......8.4..5...74.36...2......6..3.9.2...,763845192815297634492613758529361847347528916186479523974136285251784369638952471,
..2..4..3...8......4.5..81.15..8....39....7.........94....37....8.1..47.....5.2.1,812674953935812647647593812154789326396241785278365194421937568583126479769458231,
...........59.........2..96...87..2.841..6...7..4...6.........1.8..615...7...8..9,917684352625937418438125796563879124841256973792413865354792681289361547176548239,
..2.4.1..3.....6....15.6........2.8...5134......8...9..1..6......9.1.4.34.....2.8,682347159357981642941526837734692581895134726126875394218463975579218463463759218,
..4.............5...5.23196...61.94...3..4.............8...12....62895...4..3....,924165378631978452875423196258617943163894725497352681389541267716289534542736819,
.8.2.73.......4.6.3....9.75.92......8.....9.....8..........672...4....39..9.53.4.,685217394927534168341689275192365487856472913473891652538946721764128539219753846,
.7.....4......9.....1..5.6..........7.94..3...64...871......5..1.89.7..39.3..1..6,376128945582649137491375268835712694719486352264593871627834519158967423943251786,
.194..6.7..562..49........5.....5.76....6...8....1..2.1......6..9...7.....89...5.,219453687875621349643879215381295476752364198964718523137582964596147832428936751,
63...4..2..7...8.5...2.93...79....5.....4.6..4...3..8....7....6.4.....2..52.....7,631584792927613845584279361379826154218945673465137289893752416746391528152468937,
1..4....7..6..9.8....3.8.2..........2.....3.17....1.4.91.2...76....4.89..62.7....,185462937326759184497318625631824759248597361759631248914283576573146892862975413,
.......48.4...63....6.2..7..9....5.......7.....23.4...6..5.38....594....9...7..2.,257139648149786352386425971798261534463857219512394786624513897875942163931678425,
45.9..........3.79....5...18...3.6..3...9.7..9...65.1..9..1.36..6.....8.5.......7,458971236621483579739256841815734692346192758972865413297518364164327985583649127,
8.2......94.6......7...894.........3.37..4..6.....62.....8..1..2.4..18.7..8.7.3..,852947631941653728376128945629785413137294586485316279793862154264531897518479362,
........88.5...621.2......9.1.2.4.85...1........835.4....641.9..5...9...6..3.2...,139426758845973621726518439317264985584197362962835147278641593453789216691352874,
314.8.......27...1....6......3..7..24.23...6.........8....1......14.8....6.9.2.4.,314589726896274351527163894653847912482391567179625438945716283231458679768932145,
8.36...7.......5..6....19...7....4...3.....1.1..........8.15..49...6.13......3.57,893654271712389546645271983579132468234896715186547329328715694957468132461923857,
.8..5...64538.....2.6..4.8.....985...1.32.8.....1.....1....6...348.1......5...4..,981752346453861297276934185734698521519327864862145739127486953348519672695273418,
.1....9.49...273....3..427........65..25.9..3.74..6......1.2.................3..9,217635984946827351853914276389241765162579843574386192795162438631498527428753619,
614.28..38...3......34.6....41.5.2...8...15.6..9.....4.2..6...1.....4..2.....9...,614728953892135647753496128341657289287941536569382714925863471136574892478219365,
8....1....7................9....2..6....69.12..18..9.7.5..9.6...6.27..594..61.7.8,846931275275486193319527864937142586584769312621853947758394621163278459492615738,
4..16................4.3...31.8.56.........3.6.......17...56.24.8...4.5..2...17.6,492167385173528469865493217319845672247619538658732941731956824986274153524381796,
6.1.38.2...4..7.....9.1...6.2..8...1.............4.8.7...47138.....6...2.3....7..,671538429254697138389214576423789651897156243516342897962471385745863912138925764,
2....1...94.2..56.58.4..7.......26.9.......4........57.2.5.89...7.....1.....794.2,267851394941237568583496721735142689892765143416983257324518976679324815158679432,
5....3.4...1.5...3.7..2..6.6....538.2.....4...176.......84.....7...3.12......2...,592763841461859273873124569649215387285397416317648952928471635754936128136582794,
3...5.6.....2..38..28....5.19.3..5..8....7.3....5.82...71......95.......6....3...,317859642569241387428736159192364578845127936736598214271685493953472861684913725,
8...5.6.9.....47..67.8.....7..4.385.4.861.....6...9......3..97........41......5..,842157639135964782679832415791423856428615397563789124256341978387596241914278563,
..9.68..2....3..9...457....2...8.95........747.....2.8.53...687.8....32..........,539168742867234591124579836216487953398625174745391268453912687981746325672853419,
.13.7.56.....8...7......93.7..9..8..2.8..53...5..12...96.2......3...........5....,813479562529386147674521938741963825298745316356812479965234781137698254482157693,
.....3..828......7...48..5.8....7.92..43.6....3..29......75..6......2......6....9,645273918281965437379481256816547392924316875537829641492758163763192584158634729,
.29..4..1.......4...3.1.7.9.3.1...7.....2..8.2.697...3...6..1.8.....1..63........,629754831178369245453812769835146972917523684246978513594637128782491356361285497,
.18.6.....3..9.612............3..8......2.9.......6..38.69...4.274.3.......6.7..8,418265739735894612962173485647359821583721964129486573856912347274538196391647258,
37.4.9.......5..........3....5.3..1.23.6....7...2..9.4.5...27...4.9.7.5......6...,378469125462153879519728346795834612234691587186275934951342768643987251827516493,
..4...6.83..86........43.75...69..24.....89.....53..86..3......47..2..6.9.....2.3,724159638315867492896243175587691324632478951149532786263984517471325869958716243,
3...1..2..6........918..5......2......71.9.6..3...7.1.7...3.......2.89..5..6....8,378915426265743189491862573154326897827159364936487215789531642643278951512694738,
..6...12.75......4....96.......1.......2.9..8..1458.........8..27..4..5..84..7...,396784125758132964412596783847613592635279418921458376169325847273841659584967231,
4....23.1.52..7...9.346......9..156..3.....1.....5...2....25.......4.293..1...4..,467592381852317649913468725789231564235684917146759832394825176578146293621973458,
72.....41.3.......6....5....5.16.4....745...6...3...2..1.2.3..996.....72...69.5..,725836941439721658681945237852167493397452186146389725514273869968514372273698514,
9.73.........1.....6..4..........4.1..346.7....98...3.57.............3.7.165....9,927358164435617928861249573652793481183465792749821635578934216294186357316572849,
.2.46.....6.8..57...8.52...5.....2.4.......382.....7..7.....9456..3........5....7,925467183164893572378152496596738214417925638283641759731286945659374821842519367,
.9.4.1...652..7.4....6..5.......4....25.9......152.8.9......6..7......2.....769..,893451762652987341174632598987164253325798416461523879249315687736849125518276934,
..3....61...8...49....4....2.....9..3..4......9..31....8.2.61....9...7....13...8.,843957261157862349962143857214785936376429518598631472485276193639518724721394685,
..7....1.2..3....835.2...6....9.....8....57......3...912.....5.7...5.6....6.172..,967584312241369578358271964473926185892145736615738429124693857739852641586417293,
.5..3.......18....2..9.4...9..2....51.....3..3..41...84.3..9..7.1....54....8....9,751632894694187253238954761987263415145798326326415978463529187819376542572841639,
.7.1..8.34..7.8.21.3.....5......6.3.....5...78.1.....5..72.....6..8.......3..7..6,972145863456738921138629754725486139364951287891372645517264398649813572283597416,
38..1...7....38.....59...8..927....44.3..2.1..5............3....21.74.5.9........,389415267764238591215967483892751634473682915156349872548193726621874359937526148,
.1.....247.3.4....9...3.51........3.4.......6637.9..5......2.6.......2.3.5..6..79,516789324723541698948236517285674931491325786637198452374912865169857243852463179,
........442....5....5.1..782..........1.5...6.6832......38.1..........3....4.5.1.,186572394427983561935614278259146783341758926768329145673891452514267839892435617,
......81..7...9...438.....2.......499....4..7...5......5..8..7..4...5..329.74...5,529437816176829354438651792365278149982314567714596238653982471847165923291743685,
7...6.34.1..5.468..9.............8719......54...7.....48..5..1.5......9....3.....,758261349123594687694873125365429871971638254842715936486952713537186492219347568,
...5.6.4..1.4....8....1...6..6..9...85.1..6...21.4.57.2759..............49.2....5,932586147617492358584713926746359281859127634321648579275964813163875492498231765,
.3..4.2.1..25.....14.3.6.7..592........71....6......5...36..94..25.....6....9....,536947281792581364148326579359264718284715693671839452813652947925478136467193825,
1.3....5.....1.2...2....97......7...5...6.....9.5.238....68....71..9..6......3.2.,173924658985716234426358971248137596537869412691542387352681749714295863869473125,
.....6.199.1...6..........4.8....3....287..9...62.3.7.76....4..4..3..8...2..1....,234586719971432685658197234187659342342871596596243178763928451419365827825714963,
2.81.37...71..46..5.....8.4.1...6.......5.....8.3....2...821..6......4..........7,248163795971584623536972814415296378327458169689317542754821936862739451193645287,
..9.8.6.7..3.4...5....3.1.....9..4.643..185.....7..8..5........7.8.............9.,149582637623147985875639142287953416436218579951764823592471368718396254364825791,
.......7.......1.8...764..9.......9.2......831.4...6.2.91.2.3..67..31......47....,942813576736259148518764239357682491269145783184397652491528367675931824823476915,
.....8....6...5...8...94732..4...829......54.........64.65.2.7359.3.........4.6..,942738165763215498851694732674153829139826547285479316416582973597361284328947651,
....7..3...2...6...56...4...693..1....1...2.5....569.......7..1...9.....9.546....,194675832732841659856239417569382174381794265427156983648527391273918546915463728,
.9....45...3.....1..85.4..7.5...8....8.3...9....2.7.......413..2..73...9...8...1.,697183452543972681128564937956418273782356194314297568879641325261735849435829716,
..9352.....8..9....37....1....9....2........7...2.4...5..4.89.3.2.7.3.8..9..1....,169352748458179326237846519316987452942561837785234691571428963624793185893615274,
84......3..1...96.3...25..4.....1..9.53..........6........9..8....54.29.28...6..1,845619723721834965396725814478251639653987142912463578564192387137548296289376451,
1.4.2.7.56..7..1.........2..9.6...5.76.9..28....1.........8......52.9.1....4..862,134826795652793148987514623291638457763945281548172936426381579875269314319457862,
..8..79.....3......6..4..8...59....4..9...1...87.54...3...7951...1...3......6....,258617943714398256963542781625931874439786125187254639346879512891425367572163498,
54..2.86.............674..2......7..8.7.96......4..9.87....26.........2..1.9..5..,541329867672815493389674152954238716837196245126457938793542681465781329218963574,
...9..215.......6..6...8..97.1..5......4....7.2...6458....49......1..5...9..8....,378964215459271863162358749741835926685492137923716458517649382836127594294583671,
.....62.1..1..89.7.6.2...5........9...975........8...381...97.6..2.371....6......,598376241231548967467291358783164592629753814154982673815429736942637185376815429,
8.64.5....4.98.....1.......7..........961..34.34..7.19..3.7..6........9....53....,896425371347981625215763948721394856589612734634857219953178462178246593462539187,
..6........5..1.72...3....1..3.189..5.......8.2.95..3.9.1..6.83..8......76..9....,186572349395461872247389561673218954519634728824957136951746283438125697762893415,
